timestamp,acc_X (m/s^2),acc_X (m/s^2).1,acc_X (m/s^2).2,bar_X (hPa),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),lin_acc_X (m/s^2),prox_Distance (cm),mag_X (µT),mag_Y (µT),mag_Z (µT),loc_Latitude (°),loc_Longitude (°),loc_Height (m),loc_Velocity (m/s),loc_Direction (°),loc_Horizontal Accuracy (m),loc_Vertical Accuracy (°)
2023-06-09 09:06:20.499236959,-1.1206111998769637,-1.1206111998769637,-1.1206111998769637,,0.008546073988871902,0.0037249563513043196,0.0025510045434200893,-0.012930645923203902,,-2.747651976929775,-10.200189721452631,-44.01001086674883,,,,,,,
2023-06-09 09:06:20.999236959,-1.1441544305445361,-1.1441544305445361,-1.1441544305445361,,0.006005828606864488,0.004372214355934212,0.0020576859788334436,-0.012508680230925663,,-2.66211427687908,-10.310218312374541,-44.10562024406594,,,,,,,
2023-06-09 09:06:21.499236959,-1.1631279351939623,-1.1631279351939623,-1.1631279351939623,,0.004179464847245724,0.0036423507274329255,0.001187080882901943,-0.011059743717487991,,-2.590287486674293,-10.401524426053907,-44.18891168664965,,,,,,,
2023-06-09 09:06:21.999236959,-1.1827030560017846,-1.1827030560017846,-1.1827030560017846,,0.0028786898578561314,0.0032635761204659313,0.0005795947518484363,-0.012780600340977116,,-2.526151181626935,-10.475249751798664,-44.251533689958315,,,,,,,
2023-06-09 09:06:22.499236959,-1.1979665927617855,-1.1979665927617855,-1.1979665927617855,,0.002035300009286952,0.00273267543186793,0.00028021413575537307,-0.013073353381468693,,-2.4746143087142705,-10.530446311243287,-44.28422155308282,,,,,,,
2023-06-09 09:06:22.999236959,-1.2103434101999648,-1.2103434101999648,-1.2103434101999648,,0.0013914373749359678,0.002543434479401121,0.00026324847541624706,-0.01227982263700914,,-2.425646844539033,-10.568506395172237,-44.309648130355605,,,,,,,
2023-06-09 09:06:23.499236959,-1.2247270875738268,-1.2247270875738268,-1.2247270875738268,,0.0009356771608051589,0.00255289428223768,0.00024623617373125556,-0.013366798343107757,,-2.354553214052993,-10.585206250481157,-44.32583794472277,,,,,,,
2023-06-09 09:06:23.999236959,-1.2360392442790715,-1.2360392442790715,-1.2360392442790715,,0.0005111862093360862,0.0019109298245388064,6.023254739256955e-05,-0.013665173426948948,,-2.3024799493762518,-10.602157046998192,-44.33854627646221,,,,,,,
2023-06-09 09:06:24.499236959,-1.2441719727442235,-1.2441719727442235,-1.2441719727442235,,0.00025128879337206207,0.0012227741080474137,-0.00019715881924545935,-0.014047456296017554,,-2.2749914954731363,-10.609242234215047,-44.33162560092787,,,,,,,
2023-06-09 09:06:24.999236959,-1.2496050393497977,-1.2496050393497977,-1.2496050393497977,,0.00010166003286254408,0.0007896524537497022,-0.00031698207902223433,-0.014041452779375916,,-2.257808188013334,-10.609977062893407,-44.32044304698632,,,,,,,
2023-06-09 09:06:25.499236959,-1.2517698629383518,-1.2517698629383518,-1.2517698629383518,,7.199134658478055e-05,0.0003101946371707611,-0.0003723387474070827,-0.01319556444330987,,-2.2425215650628654,-10.614178073181106,-44.305327899503396,,,,,,,
2023-06-09 09:06:25.999236959,-1.2523517420423096,-1.2523517420423096,-1.2523517420423096,,0.00025725727344882846,9.40156656737979e-05,-7.43010455104431e-05,-0.012181371553739712,,-2.2272481615755457,-10.626908716237898,-44.30508993465709,,,,,,,
2023-06-09 09:06:26.499236959,-1.2540403218364984,-1.2540403218364984,-1.2540403218364984,,0.00011410521869375922,0.00038658821624461433,-0.0002741245659907079,-0.012487449427689526,,-2.202274266021781,-10.627120468278479,-44.318466897436494,,,,,,,
2023-06-09 09:06:26.999236959,-1.255079163978337,-1.255079163978337,-1.255079163978337,,0.00012900651952686592,0.00010791827382527239,-0.0002126839700636436,-0.01180860516703029,,-2.1847648499821943,-10.635593476806909,-44.32816226787955,,,,,,,
