timestamp,acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),lin_acc_X (m/s^2),lin_acc_Y (m/s^2),lin_acc_Z (m/s^2),mag_X (µT),mag_Y (µT),mag_Z (µT),label
2023-06-09 09:30:27.499236959,-2.6641716341267747,-7.436640447751852,4.249811985996661,-0.05313415885103801,-0.18859701539742624,-0.06863661427150608,-0.058756333104088114,-0.08042939171940411,-0.07758400428725001,1.5617401761477234,16.076893011597367,-16.299510181968593,laying
2023-06-09 09:30:27.999236959,-2.072613728260865,-7.694333940561974,4.019669931368794,-0.03676852517128127,-0.2316457391361901,-0.08126130540262436,-0.08281751205876728,-0.08449331054459225,-0.0789065795797982,-0.4381424769448641,16.881053238075882,-15.182368202037654,laying
2023-06-09 09:30:28.499236959,-1.4464935700390429,-7.906051280308295,3.7077590037878054,-0.027194638038271456,-0.29780151187841497,-0.09235942547290507,-0.12435679243144518,-0.10051230768495162,-0.09329926008258024,-2.6076208845091378,17.875047761681984,-13.643005866130485,laying
2023-06-09 09:30:28.999236959,-0.7322368496309277,-8.08423402604231,3.2772310861071654,-0.018035167900966043,-0.3895151696148657,-0.11488283350086848,-0.18032291643161466,-0.12127746231120635,-0.11977165618854185,-5.135416244190797,19.172576868181775,-11.468002317150084,laying
2023-06-09 09:30:29.499236959,0.16448936911209433,-8.192215284216553,2.6976195018332434,0.0306315956428688,-0.4894235058888249,-0.08831085643321468,-0.16524748357922558,-0.12358406691516167,-0.17234208350050162,-8.112301131346975,20.929312910739746,-8.356725246544693,laying
2023-06-09 09:30:29.999236959,0.9338804253379858,-8.164449238710452,2.2240250767878447,0.08122112069656852,-0.5703765653549147,-0.04412269358550232,-0.023134320825539068,-0.0963012665541932,-0.2366151180845516,-10.30805952034585,22.80676878799169,-5.1719799153797705,laying
2023-06-09 09:30:30.499236959,1.4595458555824758,-8.043982594933398,1.933963788696631,0.1252652452092251,-0.5456280180602957,-0.017596517898920194,0.02501216243733357,-0.10510963986370404,-0.21926062641782668,-11.472792921139307,24.03568209216281,-2.2622189832271458,laying
2023-06-09 09:30:30.999236959,1.714072621265213,-7.834988359513682,1.8419080945605604,0.1703200537236082,-0.4904824893727064,0.0056930114920479,0.017166775311379532,-0.14485559003852527,-0.1910293300073045,-11.538563502826701,24.7233384102302,-0.40526892339923504,laying
2023-06-09 09:30:31.499236959,1.840736684174472,-7.4744330271873345,2.016768382001946,0.2271276913389729,-0.4436730214230997,0.01763362895003078,0.016343650273776256,-0.19428637729273704,-0.1474413583007526,-10.935652417556764,24.763231614960624,0.01363221038875162,laying
2023-06-09 09:30:31.999236959,1.8496012815629816,-6.919507450115013,2.4445163670541734,0.2956379491798585,-0.4445780123646185,0.03706589979174224,0.006656124558674125,-0.25809015172051664,-0.1014596306880447,-9.830242260767989,24.09710392599101,-1.0541950868824266,laying
2023-06-09 09:30:32.499236959,1.68794732882639,-6.142815901750194,3.0134747800074377,0.3538536327673301,-0.4633097303659794,0.07733751976910794,0.011092473919979414,-0.3362573359302279,-0.08285564866172128,-7.983223979096012,22.708918013860515,-3.3567960798358474,laying
2023-06-09 09:30:32.999236959,1.330758636014437,-5.073810817866393,3.947694760932281,0.4733574449064145,-0.4602964802597582,0.10736504814138442,0.011280537702222648,-0.4484310524830419,-0.05786994434396996,-5.721961965583639,20.507174470736068,-7.603385503390854,laying
2023-06-09 09:30:33.499236959,0.9323326927896676,-3.393797418501233,5.213644609493953,0.5567844162454665,-0.4243350725749168,-0.0014250354572006713,-0.09640022358161192,-0.4218848135971601,-0.056076406892615664,-3.8276246633118283,17.13618197456522,-14.06964062574895,laying
2023-06-09 09:30:33.999236959,0.6708317614095046,-1.6626827703816338,6.219184128083018,0.4083114727102651,-0.29515777460860704,-0.017289665387147827,-0.06339509349877159,-0.34654814721839433,-0.054030949841742906,-2.5476676848180624,13.026286527232894,-19.85499178397994,laying
2023-06-09 09:30:34.499236959,0.3340077884793118,-0.4207909882472576,6.981003047433328,0.2937454588874039,-0.2203707254413207,-0.01734073092368231,-0.047080034915726085,-0.2679758439881347,-0.022568846218064043,-1.2878356806770823,10.157279096731664,-24.02206178556971,laying
2023-06-09 09:30:34.999236959,0.0005732034055356827,0.3852607252143927,7.53116961193097,0.203615987185183,-0.17693511004002424,-0.007149169255313014,-0.0358164168491532,-0.20516083999302645,-0.010034920801655585,-0.21969574575487072,8.42304109507114,-27.01390782811645,laying
2023-06-09 09:30:35.499236959,-0.2374453200315317,0.8712280210525838,7.937913318105383,0.13745538999832088,-0.14089127740075105,-6.409780080419113e-05,-0.02418887527609688,-0.1587555105888042,0.0023414560214289858,0.4504563978814373,7.521019458521898,-29.103242424808172,laying
2023-06-09 09:30:35.999236959,-0.3456163012403797,1.174017564833288,8.20625685828641,0.08583512287266765,-0.10364844627125296,0.002459909003504215,-0.011241332179212436,-0.12574222387411035,0.012636265870738043,0.7392388814158889,7.004446401740847,-30.464667018720704,laying
2023-06-09 09:30:36.499236959,-0.3987877559552656,1.3236770389273211,8.35372684204808,0.0431390519582886,-0.0678660141638022,0.002603577638252641,-0.003800032555739961,-0.10480934113499277,0.02110683449906291,0.8811879188539293,6.794782889919878,-31.212183886645303,laying
2023-06-09 09:30:36.999236959,-0.439974437071478,1.3337183145080862,8.394475404786556,0.004013281212656082,-0.03170908982639045,0.004383153241282607,0.00015077997691733978,-0.0931452601185574,0.03002490455699995,1.0563459791842256,6.8866555930477595,-31.41855668178347,laying
2023-06-09 09:30:37.499236959,-0.4970009160202382,1.20113715457366,8.332873786443688,-0.03582535970194503,0.005154670751664661,0.0068272072074382325,0.0027753700709903725,-0.08970492516042178,0.040518740943241184,1.3915599955422242,7.302488472174419,-31.10770880541997,laying
2023-06-09 09:30:37.999236959,-0.5942087808213643,0.9085748703105996,8.16248011101719,-0.07908984133050426,0.04753084432611002,0.009007370965846282,0.0012471573572124426,-0.09607587900000436,0.05337033646369314,1.9923283936514453,8.092672661284519,-30.22732378043847,laying
2023-06-09 09:30:38.499236959,-0.7568599999011956,0.4241544538158537,7.8676737958806475,-0.13148392817734833,0.0940941766030524,0.013288607908375964,-0.006124470603905446,-0.11283534387186255,0.07069169491066903,2.9628524363324122,9.353576249697074,-28.702651075780807,laying
2023-06-09 09:30:38.999236959,-1.0004782370376524,-0.30370178651730706,7.419480720930167,-0.19718218549560948,0.1530964384497926,0.01425698411741544,-0.01245756704588628,-0.1409501405072564,0.0929780426542234,4.41752592419262,11.222418212585335,-26.343648652941237,laying
2023-06-09 09:30:39.499236959,-1.3452370255393946,-1.343304380732199,6.779391257622706,-0.2791312367298041,0.20966111638504545,-0.01827742638439178,-0.013375603964800836,-0.18076354323503474,0.12989715638956875,6.426538220364227,13.869589789822323,-22.9085943764154,laying
2023-06-09 09:30:39.999236959,-1.6911501596020964,-2.7469856490985105,6.001808021521512,-0.3771411066709472,0.19491379897062672,-0.1269445793816382,-0.10105202865708153,-0.17751161850687652,0.261160258296291,7.8634264138402585,17.66317054135435,-18.331833444031094,laying
